,value
2015-01-04 19:00:00,1.1510550485770703
2015-01-04 20:00:00,1.1822961968310335
2015-01-04 21:00:00,1.1940380244599385
2015-01-04 22:00:00,1.1644194089995057
2015-01-04 23:00:00,1.1409926614311736
2015-01-05 00:00:00,1.8587367975124607
2015-01-05 01:00:00,1.8630135611894134
2015-01-05 02:00:00,1.8388006178924032
2015-01-05 03:00:00,1.838814247885005
2015-01-05 04:00:00,1.9637313254992885
2015-01-05 05:00:00,1.9011287686123153
2015-01-05 06:00:00,1.8211490656107177
2015-01-05 07:00:00,2.1321789070797124
2015-01-05 08:00:00,2.115508165680131
2015-01-05 09:00:00,2.28590494424269
2015-01-05 10:00:00,2.5983971101792993
2015-01-05 11:00:00,2.687136693293602
2015-01-05 12:00:00,2.5731807770492328
2015-01-05 13:00:00,2.591938368875323
2015-01-05 14:00:00,2.598024195988645
2015-01-05 15:00:00,2.660931679303062
2015-01-05 16:00:00,2.3576255544141564
2015-01-05 17:00:00,2.0977779037531223
2015-01-05 18:00:00,2.1030522917923635
2015-01-05 19:00:00,2.053211685406502
2015-01-05 20:00:00,2.0923645443060175
2015-01-05 21:00:00,2.163677285987063
2015-01-05 22:00:00,2.0088105571528145
2015-01-05 23:00:00,2.0015717503838126
2015-01-06 00:00:00,1.940065275548362
2015-01-06 01:00:00,1.8341565980087513
2015-01-06 02:00:00,1.8025954105684177
2015-01-06 03:00:00,1.8292335877137107
2015-01-06 04:00:00,1.9164333858973845
2015-01-06 05:00:00,1.982565218492849
2015-01-06 06:00:00,1.9815455874567045
2015-01-06 07:00:00,2.0633683047753637
2015-01-06 08:00:00,2.004434255390351
2015-01-06 09:00:00,2.2271540227062854
2015-01-06 10:00:00,2.6857402234799634
2015-01-06 11:00:00,2.574511754413701
2015-01-06 12:00:00,2.5288235166393798
2015-01-06 13:00:00,2.553920819290097
2015-01-06 14:00:00,2.523046105200464
2015-01-06 15:00:00,2.5627257651150055
2015-01-06 16:00:00,2.4508814112613964
2015-01-06 17:00:00,2.0078675794251506
2015-01-06 18:00:00,2.1478427623226257
2015-01-06 19:00:00,2.130025285927266
2015-01-06 20:00:00,2.022708985863889
2015-01-06 21:00:00,2.152317867135719
2015-01-06 22:00:00,2.1607856776122913
2015-01-06 23:00:00,2.1242605430345884
2015-01-07 00:00:00,1.8377798043704137
2015-01-07 01:00:00,1.9653451934035195
2015-01-07 02:00:00,1.9242311707236661
2015-01-07 03:00:00,1.8946811235394512
2015-01-07 04:00:00,1.8757610695686278
2015-01-07 05:00:00,1.9187206983881044
2015-01-07 06:00:00,1.8805772853749032
2015-01-07 07:00:00,2.0244004487546134
2015-01-07 08:00:00,2.0919807662555185
2015-01-07 09:00:00,2.327708879315759
2015-01-07 10:00:00,2.637830792358473
2015-01-07 11:00:00,2.608212391336359
2015-01-07 12:00:00,2.6059549461249167
2015-01-07 13:00:00,2.652227747469405
2015-01-07 14:00:00,2.5948921609086897
2015-01-07 15:00:00,2.5442972862921915
2015-01-07 16:00:00,2.3510528302422453
2015-01-07 17:00:00,2.097651964031663
2015-01-07 18:00:00,2.1737496116155395
2015-01-07 19:00:00,2.0105366905272
2015-01-07 20:00:00,2.170880436428825
2015-01-07 21:00:00,2.0855966491338136
2015-01-07 22:00:00,2.11778577495457
2015-01-07 23:00:00,1.9891696696141794
2015-01-08 00:00:00,1.8344785175155751
2015-01-08 01:00:00,1.8674048403865653
2015-01-08 02:00:00,1.9226038457280679
2015-01-08 03:00:00,1.938668547916508
2015-01-08 04:00:00,1.8808653969571103
2015-01-08 05:00:00,1.9445829651324575
2015-01-08 06:00:00,1.9601128929647536
2015-01-08 07:00:00,2.074067501401952
2015-01-08 08:00:00,2.100278559158008
2015-01-08 09:00:00,2.1711334829018405
2015-01-08 10:00:00,2.559911196247689
2015-01-08 11:00:00,2.5628422795729944
2015-01-08 12:00:00,2.5595292658271407
2015-01-08 13:00:00,2.610428100135694
2015-01-08 14:00:00,2.592089482413336
2015-01-08 15:00:00,2.548861428209377
2015-01-08 16:00:00,2.491606938263493
2015-01-08 17:00:00,2.1028734256932258
2015-01-08 18:00:00,2.0592846751877003
2015-01-08 19:00:00,2.064938969734241
2015-01-08 20:00:00,2.0482446329582933
2015-01-08 21:00:00,2.086485169047048
2015-01-08 22:00:00,1.9902467221836428
2015-01-08 23:00:00,2.1127986193368393
2015-01-09 00:00:00,1.8640805468458987
2015-01-09 01:00:00,1.9500875974686234
2015-01-09 02:00:00,1.9319009551829782
2015-01-09 03:00:00,1.8798639250158278
2015-01-09 04:00:00,1.910086006977294
2015-01-09 05:00:00,1.801182239656482
2015-01-09 06:00:00,1.8666558043883175
2015-01-09 07:00:00,2.056028742728844
2015-01-09 08:00:00,1.9880525509308307
2015-01-09 09:00:00,2.2871429200926663
2015-01-09 10:00:00,2.619260670184271
2015-01-09 11:00:00,2.586015951743764
2015-01-09 12:00:00,2.649823281836113
2015-01-09 13:00:00,2.661810273204191
2015-01-09 14:00:00,2.5526639282511554
2015-01-09 15:00:00,2.6926568246502995
2015-01-09 16:00:00,2.4311494095204154
2015-01-09 17:00:00,2.0460968164657243
2015-01-09 18:00:00,2.036310471733792
2015-01-09 19:00:00,2.026815206999507
2015-01-09 20:00:00,2.038581680292725
2015-01-09 21:00:00,2.1216582371667503
2015-01-09 22:00:00,2.0428822407679617
2015-01-09 23:00:00,2.1354389070316446
2015-01-10 00:00:00,1.0787596921753209
2015-01-10 01:00:00,1.056049051085929
2015-01-10 02:00:00,1.0862937347406316
2015-01-10 03:00:00,1.0977731537116429
2015-01-10 04:00:00,1.0749276663025016
2015-01-10 05:00:00,1.0811581092613942
2015-01-10 06:00:00,1.0040793421405791
2015-01-10 07:00:00,1.1306013844631118
2015-01-10 08:00:00,1.149254028116122
2015-01-10 09:00:00,1.256173135659752
2015-01-10 10:00:00,1.4762902215289253
2015-01-10 11:00:00,1.477716793233562
2015-01-10 12:00:00,1.409189366612201
2015-01-10 13:00:00,1.4494586665112694
2015-01-10 14:00:00,1.406750644144263
2015-01-10 15:00:00,1.4671384208369798
2015-01-10 16:00:00,1.3446306784181012
2015-01-10 17:00:00,1.1277642269266486
2015-01-10 18:00:00,1.1731784777820513
2015-01-10 19:00:00,1.1745871662189684
2015-01-10 20:00:00,1.1816813073211887
2015-01-10 21:00:00,1.188842579361664
2015-01-10 22:00:00,1.1165701998029653
2015-01-10 23:00:00,1.124143382579805
2015-01-11 00:00:00,1.031770976004858
2015-01-11 01:00:00,1.0954970702076314
2015-01-11 02:00:00,1.0383433871767733
2015-01-11 03:00:00,1.071622435945166
2015-01-11 04:00:00,1.0108655235412563
2015-01-11 05:00:00,1.0639014973695453
2015-01-11 06:00:00,1.084415581427678
2015-01-11 07:00:00,1.196477877504843
2015-01-11 08:00:00,1.1298188546028571
2015-01-11 09:00:00,1.266833249794937
2015-01-11 10:00:00,1.481735803006882
2015-01-11 11:00:00,1.460121323919786
2015-01-11 12:00:00,1.4752346287588736
2015-01-11 13:00:00,1.4732031969873784
2015-01-11 14:00:00,1.4441702412317805
2015-01-11 15:00:00,1.4568349310111715
2015-01-11 16:00:00,1.3868454848760845
2015-01-11 17:00:00,1.1203795106827035
2015-01-11 18:00:00,1.1328136107083726
2015-01-11 19:00:00,1.1743218078747335
2015-01-11 20:00:00,1.1441638037446036
2015-01-11 21:00:00,1.1765065121085652
2015-01-11 22:00:00,1.1180211503722493
2015-01-11 23:00:00,1.1800337740012468
2015-01-12 00:00:00,1.9044678260515069
2015-01-12 01:00:00,1.977306686132146
2015-01-12 02:00:00,1.858707760528162
2015-01-12 03:00:00,1.8222322708551022
2015-01-12 04:00:00,1.8216724910172413
2015-01-12 05:00:00,1.9264339936203922
2015-01-12 06:00:00,1.9115391876086236
2015-01-12 07:00:00,2.1143608561518086
2015-01-12 08:00:00,1.9975616674407952
2015-01-12 09:00:00,2.34462705977279
2015-01-12 10:00:00,2.574848989908137
2015-01-12 11:00:00,2.67600868588298
2015-01-12 12:00:00,2.5998071544242167
2015-01-12 13:00:00,2.710707937798118
2015-01-12 14:00:00,2.7130105894847976
2015-01-12 15:00:00,2.564413501632819
2015-01-12 16:00:00,2.493494690064241
2015-01-12 17:00:00,1.9950446995961322
2015-01-12 18:00:00,2.079275034601747
2015-01-12 19:00:00,2.0602989093138335
2015-01-12 20:00:00,2.0533973262095264
2015-01-12 21:00:00,2.0405888044747287
2015-01-12 22:00:00,1.9997738697085377
2015-01-12 23:00:00,2.1288343880672604
2015-01-13 00:00:00,1.964389879328286
2015-01-13 01:00:00,1.936932568709721
2015-01-13 02:00:00,1.9258399998229265
2015-01-13 03:00:00,1.9242936664246786
2015-01-13 04:00:00,1.8191234729092685
2015-01-13 05:00:00,1.8328453872136294
2015-01-13 06:00:00,1.9025408733955276
2015-01-13 07:00:00,2.0220188557054155
2015-01-13 08:00:00,2.0894640973365877
2015-01-13 09:00:00,2.1947398232918447
2015-01-13 10:00:00,2.6223573646517226
2015-01-13 11:00:00,2.6852158517065954
2015-01-13 12:00:00,2.591983298422892
2015-01-13 13:00:00,2.564801596513212
2015-01-13 14:00:00,2.550998921002879
2015-01-13 15:00:00,2.676490389787401
2015-01-13 16:00:00,2.3770576670600323
2015-01-13 17:00:00,1.9942939763597636
2015-01-13 18:00:00,2.1421520364306463
2015-01-13 19:00:00,2.0252914978029675
2015-01-13 20:00:00,2.0882356360877963
2015-01-13 21:00:00,2.074201444262242
2015-01-13 22:00:00,2.10645986663673
2015-01-13 23:00:00,2.044847973460608
2015-01-14 00:00:00,1.8425080408178505
2015-01-14 01:00:00,1.9302700962662034
2015-01-14 02:00:00,1.8049928411712661
2015-01-14 03:00:00,1.8228496798192317
2015-01-14 04:00:00,1.8797349903290255
2015-01-14 05:00:00,1.9076501218280135
2015-01-14 06:00:00,1.9458459534186694
2015-01-14 07:00:00,2.164965811861811
2015-01-14 08:00:00,2.0726195614485694
2015-01-14 09:00:00,2.2403457333094297
2015-01-14 10:00:00,2.716206103651745
2015-01-14 11:00:00,2.5485258160754776
2015-01-14 12:00:00,2.586152573295781
2015-01-14 13:00:00,2.6309730637944546
2015-01-14 14:00:00,2.5611195717745714
2015-01-14 15:00:00,2.658582189174773
2015-01-14 16:00:00,2.372955444205846
2015-01-14 17:00:00,2.018000514127401
2015-01-14 18:00:00,2.0866215512255613
2015-01-14 19:00:00,2.0956513483500148
2015-01-14 20:00:00,2.0039764898445953
2015-01-14 21:00:00,2.112805256210452
2015-01-14 22:00:00,2.1795201507724
2015-01-14 23:00:00,2.043013697819311
2015-01-15 00:00:00,1.8606164684262443
2015-01-15 01:00:00,1.836101173921085
2015-01-15 02:00:00,1.9786561420650937
2015-01-15 03:00:00,1.8202483932459288
2015-01-15 04:00:00,1.9736658369978821
2015-01-15 05:00:00,1.9374572025263743
2015-01-15 06:00:00,1.8315061798843948
2015-01-15 07:00:00,1.9936519991155293
2015-01-15 08:00:00,2.087412652354325
2015-01-15 09:00:00,2.2835772826024647
2015-01-15 10:00:00,2.604296097594151
2015-01-15 11:00:00,2.709171055859708
2015-01-15 12:00:00,2.6744677566540633
2015-01-15 13:00:00,2.582266515329945
2015-01-15 14:00:00,2.7117469620585557
2015-01-15 15:00:00,2.7127381501874
2015-01-15 16:00:00,2.436662631509865
2015-01-15 17:00:00,2.000215650493554
2015-01-15 18:00:00,2.094754186036235
2015-01-15 19:00:00,2.0994107350087106
2015-01-15 20:00:00,2.007433343697151
2015-01-15 21:00:00,2.162524449098304
2015-01-15 22:00:00,2.1669212341223965
2015-01-15 23:00:00,2.123481213637201
2015-01-16 00:00:00,1.877376202349605
2015-01-16 01:00:00,1.8058002161036284
2015-01-16 02:00:00,1.8886912779107297
2015-01-16 03:00:00,1.8234266001382744
2015-01-16 04:00:00,1.985972604584238
2015-01-16 05:00:00,1.868123729588231
2015-01-16 06:00:00,1.8767020930554972
2015-01-16 07:00:00,2.1605497535092844
2015-01-16 08:00:00,2.0669991740191285
2015-01-16 09:00:00,2.201928169287771
2015-01-16 10:00:00,2.617261702489236
2015-01-16 11:00:00,2.6720177911006586
2015-01-16 12:00:00,2.590298932914709
2015-01-16 13:00:00,2.6685056272634022
2015-01-16 14:00:00,2.558429429984258
2015-01-16 15:00:00,2.5524281115331267
2015-01-16 16:00:00,2.431381991866557
2015-01-16 17:00:00,2.1473276221679023
2015-01-16 18:00:00,2.0974454619620784
2015-01-16 19:00:00,2.0797409599913346
2015-01-16 20:00:00,1.9911948872884295
2015-01-16 21:00:00,1.9823435832118728
2015-01-16 22:00:00,2.0315542199594674
2015-01-16 23:00:00,2.025291906727852
2015-01-17 00:00:00,1.0384825422521013
2015-01-17 01:00:00,1.0767515115535127
2015-01-17 02:00:00,1.0661506645353536
2015-01-17 03:00:00,1.0337191094642706
2015-01-17 04:00:00,1.0120854333485865
2015-01-17 05:00:00,1.0576312671327686
2015-01-17 06:00:00,1.0953266077192216
2015-01-17 07:00:00,1.1843565473266318
2015-01-17 08:00:00,1.1818652410998003
2015-01-17 09:00:00,1.2949143496102669
2015-01-17 10:00:00,1.4365538357649588
2015-01-17 11:00:00,1.464217322672141
2015-01-17 12:00:00,1.407632645585087
2015-01-17 13:00:00,1.4358627250559548
2015-01-17 14:00:00,1.4198197104326453
2015-01-17 15:00:00,1.4353057546412509
2015-01-17 16:00:00,1.3315486440689175
2015-01-17 17:00:00,1.1176601482242117
2015-01-17 18:00:00,1.1291439611948222
2015-01-17 19:00:00,1.1763505551670086
2015-01-17 20:00:00,1.18021694015737
2015-01-17 21:00:00,1.196090861959946
2015-01-17 22:00:00,1.187831286321419
2015-01-17 23:00:00,1.1599569431642796
2015-01-18 00:00:00,1.0457483123092668
2015-01-18 01:00:00,1.055164399082226
2015-01-18 02:00:00,1.0623658416176618
2015-01-18 03:00:00,1.0604569718773125
2015-01-18 04:00:00,1.005357401947906
2015-01-18 05:00:00,1.0567592425273498
2015-01-18 06:00:00,1.095772346269304
2015-01-18 07:00:00,1.1164501376046758
2015-01-18 08:00:00,1.1428568576338718
2015-01-18 09:00:00,1.2367685309882612
2015-01-18 10:00:00,1.4754938385475496
2015-01-18 11:00:00,1.4698477439588455
2015-01-18 12:00:00,1.4637082255298008
2015-01-18 13:00:00,1.4478737941647355
2015-01-18 14:00:00,1.4297636151144437
2015-01-18 15:00:00,1.4451275753247017
2015-01-18 16:00:00,1.3300607830122488
2015-01-18 17:00:00,1.1588347766406444
2015-01-18 18:00:00,1.1622252718011261
2015-01-18 19:00:00,1.1159331759621631
2015-01-18 20:00:00,1.1158976565010514
2015-01-18 21:00:00,1.193916600860249
2015-01-18 22:00:00,1.1209018084225817
2015-01-18 23:00:00,1.1149007905329587
2015-01-19 00:00:00,1.8132737976975022
2015-01-19 01:00:00,1.8596063912214822
2015-01-19 02:00:00,1.8465527024000998
2015-01-19 03:00:00,1.8509253915548696
2015-01-19 04:00:00,1.9025697523845106
2015-01-19 05:00:00,1.8448902437090922
2015-01-19 06:00:00,1.9120555379510835
2015-01-19 07:00:00,2.0659582285331823
2015-01-19 08:00:00,2.126653948490808
2015-01-19 09:00:00,2.3163722498230115
2015-01-19 10:00:00,2.6382497958135156
2015-01-19 11:00:00,2.685707807726976
2015-01-19 12:00:00,2.680167509957041
2015-01-19 13:00:00,2.554638615184461
2015-01-19 14:00:00,2.6527062938415757
2015-01-19 15:00:00,2.617976578645868
2015-01-19 16:00:00,2.5159729684680685
2015-01-19 17:00:00,2.14363917342331
2015-01-19 18:00:00,2.0233574172985564
2015-01-19 19:00:00,1.9950921259540968
2015-01-19 20:00:00,2.0279649906495987
2015-01-19 21:00:00,2.0157488395565903
2015-01-19 22:00:00,2.0265029977406193
2015-01-19 23:00:00,2.0065762778242275
2015-01-20 00:00:00,1.9807681314217753
2015-01-20 01:00:00,1.8609734959157584
2015-01-20 02:00:00,1.859521940581826
2015-01-20 03:00:00,1.866288045745952
2015-01-20 04:00:00,1.894812893109136
2015-01-20 05:00:00,1.8936637105410568
2015-01-20 06:00:00,1.835897678539739
2015-01-20 07:00:00,2.123461556780438
2015-01-20 08:00:00,2.041030523446298
2015-01-20 09:00:00,2.341351246144915
2015-01-20 10:00:00,2.5971751968275414
2015-01-20 11:00:00,2.544088824825555
2015-01-20 12:00:00,2.5900971170104587
2015-01-20 13:00:00,2.6065694799741537
2015-01-20 14:00:00,2.653952519571129
2015-01-20 15:00:00,2.6146703376422216
2015-01-20 16:00:00,2.4963287384185158
2015-01-20 17:00:00,2.15929388396439
2015-01-20 18:00:00,2.032384269348331
2015-01-20 19:00:00,2.1238494249576774
2015-01-20 20:00:00,2.1407749010089447
2015-01-20 21:00:00,2.176568495459465
2015-01-20 22:00:00,2.019690493122956
2015-01-20 23:00:00,2.123855002872655
2015-01-21 00:00:00,1.9765458164657759
2015-01-21 01:00:00,1.973283802630681
2015-01-21 02:00:00,1.8676767721851932
2015-01-21 03:00:00,1.9023768287671032
2015-01-21 04:00:00,1.963854606485787
2015-01-21 05:00:00,1.982404405302467
2015-01-21 06:00:00,1.920068952303591
2015-01-21 07:00:00,2.108810844458527
2015-01-21 08:00:00,2.1530407237777087
2015-01-21 09:00:00,2.3484092784733344
2015-01-21 10:00:00,2.6748792700456665
2015-01-21 11:00:00,2.681616581127568
2015-01-21 12:00:00,2.71409652333785
2015-01-21 13:00:00,2.555053288531683
2015-01-21 14:00:00,2.68715238993256
2015-01-21 15:00:00,2.7096129272878247
2015-01-21 16:00:00,2.5283752140469002
2015-01-21 17:00:00,2.1200585450265796
2015-01-21 18:00:00,2.0170769762934366
2015-01-21 19:00:00,2.0700231847406707
2015-01-21 20:00:00,2.0116460979924216
2015-01-21 21:00:00,2.0320124415681557
2015-01-21 22:00:00,1.988123537911345
2015-01-21 23:00:00,2.1305270143092816
2015-01-22 00:00:00,1.824843224805151
2015-01-22 01:00:00,1.8232007239770054
2015-01-22 02:00:00,1.8131725544885993
2015-01-22 03:00:00,1.8657181396291507
2015-01-22 04:00:00,1.9730108817820504
2015-01-22 05:00:00,1.8059557559639028
2015-01-22 06:00:00,1.8312451126633487
2015-01-22 07:00:00,2.0716217172880667
2015-01-22 08:00:00,2.0016464038562134
2015-01-22 09:00:00,2.175904057457379
2015-01-22 10:00:00,2.6611552782573638
2015-01-22 11:00:00,2.6748875167554913
2015-01-22 12:00:00,2.641991716475649
2015-01-22 13:00:00,2.5746708882439675
2015-01-22 14:00:00,2.633614364030776
2015-01-22 15:00:00,2.5842018008818624
2015-01-22 16:00:00,2.384439337694363
2015-01-22 17:00:00,2.1597989266635245
2015-01-22 18:00:00,2.027363929479154
2015-01-22 19:00:00,2.0336952183498322
2015-01-22 20:00:00,2.1675152342502795
2015-01-22 21:00:00,2.0783996466276595
2015-01-22 22:00:00,1.9811869482970035
2015-01-22 23:00:00,2.016225939563724
2015-01-23 00:00:00,1.9162545098652903
2015-01-23 01:00:00,1.850007638240716
2015-01-23 02:00:00,1.932240117034772
2015-01-23 03:00:00,1.9960909514730605
2015-01-23 04:00:00,1.9848429054933736
2015-01-23 05:00:00,1.8154687344638287
2015-01-23 06:00:00,1.8938137913732032
2015-01-23 07:00:00,2.070145328892613
2015-01-23 08:00:00,2.1466795906929184
2015-01-23 09:00:00,2.333613792620651
2015-01-23 10:00:00,2.530486420336305
2015-01-23 11:00:00,2.6577909750101476
2015-01-23 12:00:00,2.560667470877103
2015-01-23 13:00:00,2.6616434704972876
2015-01-23 14:00:00,2.714749547861064
2015-01-23 15:00:00,2.6406440796439936
2015-01-23 16:00:00,2.422640797552562
2015-01-23 17:00:00,2.106202297460598
2015-01-23 18:00:00,2.1269632042668927
2015-01-23 19:00:00,2.1461659240235282
2015-01-23 20:00:00,2.1353245543593786
2015-01-23 21:00:00,2.140023885511584
2015-01-23 22:00:00,2.0807732714710965
2015-01-23 23:00:00,2.12598709075575
2015-01-24 00:00:00,1.0171072633934986
2015-01-24 01:00:00,1.037714915933701
2015-01-24 02:00:00,1.018931348106066
2015-01-24 03:00:00,1.082242251886643
2015-01-24 04:00:00,1.0111122458784378
2015-01-24 05:00:00,1.0329842966841425
2015-01-24 06:00:00,1.0117908902862336
2015-01-24 07:00:00,1.1118307424440095
2015-01-24 08:00:00,1.1288181492862366
2015-01-24 09:00:00,1.2315293869512731
2015-01-24 10:00:00,1.4138010777547931
2015-01-24 11:00:00,1.469487330355499
2015-01-24 12:00:00,1.4232149404528014
2015-01-24 13:00:00,1.4832666598640638
2015-01-24 14:00:00,1.432831943797565
2015-01-24 15:00:00,1.4833030303334098
2015-01-24 16:00:00,1.3237444013867983
2015-01-24 17:00:00,1.1789455902525316
2015-01-24 18:00:00,1.1086212724511095
2015-01-24 19:00:00,1.1909681408869877
2015-01-24 20:00:00,1.1577258247850293
2015-01-24 21:00:00,1.1618841893065956
2015-01-24 22:00:00,1.1910179688308973
2015-01-24 23:00:00,1.170696382612079
2015-01-25 00:00:00,1.0066873908114484
2015-01-25 01:00:00,1.007477070319151
2015-01-25 02:00:00,1.0758981624087145
2015-01-25 03:00:00,1.0703420413347222
2015-01-25 04:00:00,1.0735311232631441
2015-01-25 05:00:00,1.0907389878309823
2015-01-25 06:00:00,1.0024908726284147
2015-01-25 07:00:00,1.1454115359616164
2015-01-25 08:00:00,1.1996584190243815
2015-01-25 09:00:00,1.2575457130577226
2015-01-25 10:00:00,1.4352033580149106
2015-01-25 11:00:00,1.4330946146740733
2015-01-25 12:00:00,1.4239129532525112
2015-01-25 13:00:00,1.4400378512530612
2015-01-25 14:00:00,1.4170347776419574
2015-01-25 15:00:00,1.4216411248591776
2015-01-25 16:00:00,1.3271948252178218
2015-01-25 17:00:00,1.1898915243060921
2015-01-25 18:00:00,1.1338247894983184
2015-01-25 19:00:00,1.1014736698462462
2015-01-25 20:00:00,1.139816841359309
2015-01-25 21:00:00,1.1721976073798164
2015-01-25 22:00:00,1.1783484247646734
2015-01-25 23:00:00,1.1290063857800954
2015-01-26 00:00:00,1.8142474150469334
2015-01-26 01:00:00,1.8804772400483551
2015-01-26 02:00:00,1.9524203896478012
2015-01-26 03:00:00,1.8269402907712973
2015-01-26 04:00:00,1.8398976668801397
2015-01-26 05:00:00,1.8473673146254825
2015-01-26 06:00:00,1.9791346943064627
2015-01-26 07:00:00,2.013133249298943
2015-01-26 08:00:00,2.1199846428820717
2015-01-26 09:00:00,2.2873230682631243
2015-01-26 10:00:00,2.557661408594666
2015-01-26 11:00:00,2.706399190256026
2015-01-26 12:00:00,2.70275215255697
2015-01-26 13:00:00,2.623583178210694
2015-01-26 14:00:00,2.660415648741138
2015-01-26 15:00:00,2.638279064418473
2015-01-26 16:00:00,2.524105233746098
2015-01-26 17:00:00,2.1664833284252465
2015-01-26 18:00:00,2.0454414912954113
2015-01-26 19:00:00,2.0422377148137385
2015-01-26 20:00:00,2.1765427304618488
2015-01-26 21:00:00,2.076360626063619
2015-01-26 22:00:00,2.0662845161909944
2015-01-26 23:00:00,2.1352589103542545
2015-01-27 00:00:00,1.87053522327597
2015-01-27 01:00:00,1.8059840120712614
2015-01-27 02:00:00,1.908677181463956
2015-01-27 03:00:00,1.934407875030825
2015-01-27 04:00:00,1.8269649473148988
2015-01-27 05:00:00,1.9762508491090807
2015-01-27 06:00:00,1.8105667686804012
2015-01-27 07:00:00,2.0124073957357766
2015-01-27 08:00:00,2.178045641350659
2015-01-27 09:00:00,2.19891903549294
2015-01-27 10:00:00,2.638047828381879
2015-01-27 11:00:00,2.713486429129845
2015-01-27 12:00:00,2.553805122035529
2015-01-27 13:00:00,2.6951309801137526
2015-01-27 14:00:00,2.5624051082045467
2015-01-27 15:00:00,2.6247804006250584
2015-01-27 16:00:00,2.356341891581315
2015-01-27 17:00:00,2.164231154230426
2015-01-27 18:00:00,1.9871294256990846
2015-01-27 19:00:00,2.179388212927059
2015-01-27 20:00:00,2.0464791934477127
2015-01-27 21:00:00,2.110077855220267
